"","child","parent"
"59",66.87890293313,70.0845050322218
"60",67.1826552375459,68.6843501184923
"61",66.4610971496602,67.989561202606
"62",66.5133887722291,68.1445802816117
"63",66.139843572805,68.198166800241
"64",66.5739421697359,68.6926345827802
"65",66.6375859592884,68.9291138600889
"66",66.4693358883579,67.9882218065497
"67",66.7472559999628,68.9702519083768
"68",66.2425703769366,67.8927565480596
"69",66.2527748243033,68.4844586705785
"70",66.5694438008969,68.4908029771286
"71",66.4532071254434,68.549479848839
"72",66.4963493238112,68.0700639803454
"73",66.1591731773602,67.6389508162379
"74",66.5071486250349,68.1346570007745
"75",66.1419775574214,67.6800999699664
"76",66.6498076504585,68.6308421046268
"77",66.0478746520489,67.3546362648336
"78",66.7408699614317,68.4549394452897
"79",66.1234050065656,67.445633224025
"80",66.558833729878,68.1799490909608
"81",66.2144574309908,67.7304827671743
"82",65.7899575749072,67.1162930562318
"83",66.4734191979798,67.394044903738
"84",66.6563786829497,68.5818765080823
"85",66.2449263652107,67.3501685243003
"86",66.0060392578771,66.7010729101334
"87",65.6790398089332,65.9289010319378
"88",65.8853494489362,66.7675086054117
"89",65.75576993668,66.9566022334799
"90",65.8297150360467,66.5931010705723
"91",65.602177378366,65.4033080437199
"92",64.9743905616512,65.0308082863434
"93",65.2150878810511,65.4208226204952
"94",65.044282418946,65.1968375927043
"95",66.0792592744123,66.1791519184244
"96",65.2913684464509,64.0814149278711
"97",65.8509103430477,65.2492596691497
"98",65.0719588364352,64.0142728148581
"99",65.0928354631148,64.1798515942124
"100",64.728600317099,63.6878072710831
"101",64.5683476893473,63.7111746108372
"102",65.1192291720469,64.1425568804859
"103",64.5378024954435,63.7099643430126
"104",67.7981741776459,71.0806879745467
"105",67.3663868155714,70.2876883765567
"106",67.5366808354191,70.0759152137617
"107",67.4943578548842,69.724111421936
"108",66.7458961667726,69.0185989515805
"109",67.3385010879142,69.3664947238445
"110",67.1690015321678,69.0779183208003
"111",66.8533500758996,69.0478416805864
"112",66.5839338532335,67.8196100774605
"113",67.2403031456303,69.5088301825464
"114",66.721482528709,68.9365252086269
"115",67.0562101104609,68.5075976993397
"116",67.0076265108806,68.8019589819295
"117",66.9733313870096,68.3204155903184
"118",67.3008898229298,69.3111092141526
"119",67.135214582182,68.5638546362194
"120",66.3646901698014,67.467554197945
"121",67.2124886061234,69.2711048265122
"122",67.3257588423002,69.1804126176878
"123",66.5834792910406,68.3811977263102
"124",67.0824158392689,68.1018865965059
"125",66.5929179361616,68.1586476125538
"126",66.5477882210163,67.5754958398127
"127",66.6401061455896,67.0999873496375
"128",66.9105368149284,67.6915913704364
"129",66.600261517591,67.7182327856924
"130",66.3746926377044,67.8057297322271
"131",65.9546276121316,66.7607187867657
"132",66.2227846775267,67.2820279492352
"133",66.7465177441015,68.1321381778259
"134",66.4932130937722,67.3836957510353
"135",66.4136485825758,67.1953870696718
"136",66.5129623115826,66.6946101246965
"137",66.7475717255265,67.638012292149
"138",67.0075858464609,67.3058845089289
"139",66.5538192676534,67.6111847407247
"140",66.2763087544135,66.2605280971874
"141",66.0953058605124,66.9882836027198
"142",65.958399243018,66.3385932451654
"143",65.8681253558411,65.3286657931253
"144",65.5391228299937,65.4402867526399
"145",65.1702435133883,65.1582809992934
"146",65.6331597554796,65.5041853112487
"147",66.0203148066715,65.7345760730056
"148",66.1214760726425,65.6489355331827
"149",65.2643323961218,64.2094267331726
"150",65.890798329769,64.4235473066149
"151",65.3664215741193,64.0251453165353
"152",68.3920827043021,70.6558061306621
"153",68.6276754747357,71.6405193405947
"154",68.1140082632318,71.6977886780838
"155",67.5238860298688,70.4709859741396
"156",67.8564954015369,69.5191513535402
"157",68.2274504354928,70.9055847649579
"158",67.019780718163,68.3995961750366
"159",67.9849241710069,70.1844975939271
"160",67.9340784218992,69.6431375194696
"161",67.7677516894496,69.1432332430337
"162",67.4847426826741,68.4722802713885
"163",67.7024859461052,69.6094703157204
"164",67.7119279391508,69.5351209087468
"165",67.5082081102793,69.8960896090572
"166",67.4261825031152,69.7905623680372
"167",68.0196601412729,69.5806293443831
"168",67.5650380691003,69.1940947790469
"169",68.0600472640414,69.6307684564224
"170",67.9576467490113,69.7673720423935
"171",67.2747744099894,68.2560192170851
"172",67.4247629862219,69.3887573131873
"173",67.263968090375,68.2644832323704
"174",66.9474432183232,68.5106864501562
"175",67.1396209483667,68.1254178145689
"176",67.4565444896338,69.3764812842091
"177",67.4237912063515,68.7596669279647
"178",67.5156185374382,68.7646081859719
"179",66.8886041707761,68.7336871310204
"180",67.6570630617821,69.2943948901731
"181",67.4293423063132,69.0469651919671
"182",67.7948420877709,69.0933635379658
"183",67.2613984014818,67.9074199943887
"184",67.2892020673528,68.2648840065336
"185",67.1373380835389,68.096106381157
"186",67.6360346176376,69.2995994023921
"187",67.6326752329443,69.293356186229
"188",67.6018360257307,68.6198613109547
"189",67.20113269817,68.1603025747262
"190",67.3099145667376,68.0060406872543
"191",67.5647327285305,68.0696968450648
"192",67.0411520447521,67.8735500918436
"193",66.9457866237268,68.1853412629451
"194",68.0004927980492,68.8961035900853
"195",67.1644448627928,69.2187095013178
"196",67.7048084427395,68.5175755268876
"197",67.5601082743291,68.4763106495683
"198",66.5648712958457,66.9029435241298
"199",67.0146420446368,67.5981485710105
"200",66.9552428200138,66.917741994773
"201",67.0568713794569,67.5207655589522
"202",67.0252702730272,68.1888272426203
"203",66.6233897317977,67.2960626320285
"204",66.6989145422545,67.2662674377558
"205",66.3426347884876,67.3770078423212
"206",67.203927662651,67.8060740858981
"207",66.7485841060351,67.132038424981
"208",67.0264095595199,67.2803656011204
"209",67.1267809251309,68.4294492624586
"210",66.6034177011472,67.0378594571596
"211",67.0454797930843,67.8521569178869
"212",66.4759216372475,66.6721810544096
"213",67.1051890472207,68.2791368591183
"214",66.7274725678908,67.9357292796965
"215",67.1567361323881,67.8877479484887
"216",66.7482568205546,67.1395997514997
"217",67.7151352838302,68.6728520202071
"218",67.1792138470896,67.3382627182071
"219",66.3323302682532,66.4318847291636
"220",66.7438887809233,67.3801360045032
"221",66.6940579506629,67.1116295090728
"222",67.2985142709985,67.9138670302631
"223",67.2749929039986,68.2937508463212
"224",66.9054598421349,66.6843994565462
"225",66.6966008321575,67.403111221082
"226",67.5562542004561,67.5379683686314
"227",67.0235669140297,67.1580973602107
"228",66.7545959229966,67.7411715660866
"229",66.5804617130154,66.3966016142642
"230",67.3469807057315,67.543360456967
"231",66.4645227109008,66.6056836118306
"232",67.4789403168764,68.2774504628325
"233",66.6507101486177,66.9225217526516
"234",66.3302974445967,66.3195992077191
"235",66.5382507736517,66.5840805955774
"236",66.28114780697,67.3211975201248
"237",66.8680337870665,66.3385071553655
"238",66.8083795169896,66.40569205272
"239",66.7792409486309,66.6651353312831
"240",66.8776009706914,66.6725150568227
"241",66.8518636671404,67.6824772628993
"242",66.3397682628396,66.0974880360872
"243",66.6788387392927,66.8449603403321
"244",66.674965294004,66.4915540234754
"245",67.2319507158346,68.1724804360256
"246",66.2531948307749,66.1351475429619
"247",66.3983722866806,66.4275330662829
"248",66.016422208376,65.6662051461518
"249",66.559330688463,66.7501244836541
"250",66.5928190687202,65.9118976030784
"251",65.6911049219971,65.1608158611661
"252",65.7549519767205,64.2176793878656
"253",66.3502405632055,65.6738005129
"254",66.3782084607555,65.1660590543906
"255",66.2042630160792,65.5218253380014
"256",66.186132313629,65.2363023492942
"257",65.8050352243737,64.9568024553329
"258",66.4373387387977,66.1356060489272
"259",66.1012626711616,65.3034754182945
"260",66.1649131190952,65.1046390893651
"261",65.8841701148552,64.7093601182627
"262",65.8098730516072,64.0912937863235
"263",65.7215615527818,64.1823299258987
"264",65.5852608190022,64.2330543324905
"265",65.7911371159494,63.7079206301242
"266",66.320309314265,65.3867541303285
"267",65.7352958144224,63.7720640398961
"268",65.7013613855299,64.094796005891
"269",69.6938467463135,72.5111460949389
"270",68.4575780263513,70.9290771655208
"271",68.7775529944716,70.4810453638791
"272",68.5394646349001,71.5595026373805
"273",68.6494946461053,70.6679313283465
"274",68.1042077682492,70.8301846295483
"275",68.8744461938117,71.5344070655873
"276",67.9979495241109,68.9526767002437
"277",68.2323508979987,69.8763715119153
"278",68.2746420239408,69.6056331517796
"279",68.2694466702125,69.3684071743242
"280",67.8512655157895,68.6508364935804
"281",67.801018737686,69.1668977078608
"282",68.5528012588266,70.2600402725704
"283",67.7141157412355,69.3604625280302
"284",68.3196002913572,69.2331836982476
"285",67.5828908092339,68.8264788157969
"286",68.6311008262738,69.8867860603128
"287",67.9056445722279,68.9673977165256
"288",67.7299815201422,68.9722687578011
"289",68.2380490959863,69.9558316319746
"290",68.1226200315048,69.5277423588996
"291",67.878953012974,69.6193385581512
"292",68.4111902123724,70.4905583809431
"293",67.6658958616632,68.1479658048078
"294",68.1971637877321,69.6313862403649
"295",68.0862173670233,69.5612064149523
"296",68.1426205670238,69.7106906311202
"297",68.6755002743965,69.6840587523711
"298",68.2409986095997,69.7930424073015
"299",68.3108207162723,69.5547553566049
"300",68.351382377524,69.8757985498104
"301",67.9377860986392,69.2751641402014
"302",67.7378875221621,69.4224054340494
"303",67.4441235134109,68.0008893436046
"304",68.1174955786659,68.6503709309943
"305",68.2818308596533,69.3876095188505
"306",67.9160385604044,68.5445713825485
"307",68.3053952136592,68.7232152609132
"308",67.488346297888,68.658755464031
"309",67.9212071691787,68.5465669937445
"310",67.8122767059063,68.9084542236335
"311",67.4453541405888,68.7359167089847
"312",67.2249867482649,68.756630559276
"313",68.0544099036826,69.410238320002
"314",67.4081611839473,67.8808010262935
"315",67.5992699514782,68.3882601623417
"316",67.53777969422,68.6828665429021
"317",67.8158613011327,68.8922061454029
"318",68.3173832902336,69.3760300338138
"319",67.2907152186573,67.4441947338843
"320",67.695560862399,68.7730598047858
"321",68.0935587693634,68.1232742785834
"322",67.7864376681836,68.2024817906448
"323",68.0744786554287,68.6027466915726
"324",67.7291260708013,68.8729714835812
"325",67.5086383533837,69.3115255006779
"326",67.4939476048351,68.5650826556336
"327",67.6996913260905,68.5773626842001
"328",66.9385219243228,66.8831393631394
"329",67.4946168416163,67.7789844544417
"330",67.748283020038,68.7119772292472
"331",67.6807849078553,68.6230729075796
"332",67.8283992942124,68.0820180924694
"333",67.9217646104459,68.6328105857285
"334",68.0244381728751,67.9499198900285
"335",67.7111762932403,67.828008718524
"336",67.7061694905229,67.9843781301523
"337",67.0276500484725,67.2160780722098
"338",67.4246902262144,67.6584284966634
"339",67.7823277884926,68.0939343139208
"340",67.242065179815,66.5219891133934
"341",67.0782881469534,67.5221549317729
"342",67.5378491335414,67.8063992312091
"343",67.0118780064327,67.3403663246069
"344",67.244528826628,68.0853489450854
"345",67.3700206479183,67.180833742679
"346",67.7964256231751,68.0224200806298
"347",67.191055940501,66.9317753538576
"348",67.785949850314,68.2886279475109
"349",67.4005597944378,67.6364050121128
"350",68.1751793059773,68.2325234012209
"351",67.1920136318995,67.5107282588052
"352",67.8403889082559,67.9055053958129
"353",67.3915003577737,67.0982770399974
"354",67.4348090027641,67.048470124138
"355",67.5557659263334,67.4728376197772
"356",67.1728951662844,67.39128297989
"357",67.0694555349926,67.2907195018002
"358",66.7676945114348,66.8397835515049
"359",67.314333885179,67.8249685195365
"360",67.4753967460004,67.7738180711727
"361",67.4110733352424,67.3898574510994
"362",67.169962190661,67.1197427968448
"363",67.8396513103786,68.1077105924574
"364",67.2041351324067,68.232637437062
"365",67.767280089225,67.5450625768484
"366",67.536930063843,67.4675880751434
"367",67.6814448171292,67.6768983354758
"368",67.6335986381347,67.1463473079963
"369",67.492455493907,67.322938786792
"370",67.4201151316582,67.5822946341196
"371",67.5556719474612,67.3858471952627
"372",66.8175020878036,66.2030563132013
"373",66.7495332918954,65.9156908866305
"374",66.9302323773365,66.175188098918
"375",67.2711865490961,66.6455177213419
"376",66.325520799592,65.6172142675477
"377",67.1121827074052,65.8846658840001
"378",67.217939333149,66.0557849240102
"379",67.0915622612538,66.5368869097421
"380",67.3510082246285,66.3931085439257
"381",67.4423473709646,66.191543180642
"382",66.9012397512748,66.1808969045502
"383",66.5585236449506,65.9381358997863
"384",67.0263510812114,66.5445629742937
"385",67.1851976355496,66.3382101973499
"386",66.7993874446857,65.9310407071219
"387",66.999029759267,67.3706810253708
"388",67.0001547385206,66.3402160794443
"389",66.3049602944277,64.8439456608606
"390",67.0967728605045,66.6931431395527
"391",66.7308716359725,65.6752194344622
"392",66.7509043043541,65.3048133101795
"393",67.0488502240566,65.599671695961
"394",66.5460274017529,65.6109301494565
"395",66.8192955709927,65.7429172379695
"396",66.5804933643891,65.0150675141447
"397",66.738263282705,65.4042478705534
"398",66.6519857372195,65.0427111988321
"399",66.9475512391076,65.7772602657702
"400",65.9461444681418,64.092806735987
"401",66.6433685147624,65.3567261893752
"402",66.4046166382807,64.7511988327317
"403",65.9896477780358,64.6206822616508
"404",66.0641960830212,64.3521245099296
"405",66.0274373144863,63.643813375682
"406",65.9769891436996,63.6589913351499
"407",69.6934656018236,72.0637047119617
"408",69.1879909942821,71.2173226621718
"409",69.3924649565155,71.8847485874826
"410",69.631151667836,71.8672431664698
"411",68.9849319140884,70.8016589400534
"412",68.9921599496366,69.8366503389312
"413",68.6479719535917,70.7211269054573
"414",69.1151483388765,70.4473802951516
"415",69.0091842100015,70.2120729647709
"416",68.9874423250582,70.411486319753
"417",68.6093183971039,70.5007881493862
"418",69.5454753335252,70.4370263798313
"419",68.7722775629456,70.0064365014739
"420",69.4245435795422,70.8538701274393
"421",68.7425705751501,70.6726840427597
"422",68.9470338917183,70.5470914718867
"423",68.587553525763,70.1768019347478
"424",68.6455945697443,68.5938251141843
"425",68.1246407743735,68.6560836525948
"426",68.6059283938478,69.4199934239005
"427",68.5405304004281,69.6678635200764
"428",68.4053308086642,69.3883094054469
"429",68.6122954265575,69.4522927475896
"430",68.7431408011132,69.7108459593537
"431",68.7411779856242,70.0463010569765
"432",69.0288324738163,69.9165564085115
"433",68.3620981910332,69.5206290420855
"434",68.6113582834405,68.9180190671896
"435",67.8402526120214,69.159877628983
"436",69.2826297595628,70.1884999281469
"437",68.8570250503227,69.194661300315
"438",68.591236132671,69.2883036504519
"439",68.8167695382775,70.5227763521271
"440",68.2815056358305,68.7439546682025
"441",68.6516273208304,70.0284437655308
"442",68.2159599252921,68.8976824972811
"443",67.5413513968339,67.813528544387
"444",68.3449310412267,68.5565877726694
"445",68.0686682688182,68.3505383764919
"446",68.0304396120453,67.6149051501242
"447",68.5691524569039,68.5507445372231
"448",68.611039450808,68.5356157301851
"449",68.1833612275883,68.4599184495832
"450",68.0111216193487,68.1866205332694
"451",68.0940106377973,67.8835056882964
"452",68.1873106491391,68.3153752821849
"453",68.5341453929796,69.0210683772762
"454",67.8079270141415,68.348750327221
"455",67.9727151230835,68.0827768955133
"456",68.2474293552211,68.6679313411569
"457",68.3142880719742,68.2963268268596
"458",68.5954383882536,68.4002200487728
"459",67.8444999251741,68.4556106952717
"460",68.1177691715627,68.2795265645536
"461",68.4041871949091,69.5211238226328
"462",68.0181961915885,68.2925442119482
"463",68.0885503359251,68.0586014225797
"464",68.0981676978001,68.1734511004477
"465",68.5654191633615,68.5250753821574
"466",68.3279637650037,68.7243428829904
"467",68.4257980826524,68.4375892316504
"468",68.1816195374125,68.6957357867609
"469",68.1314072503123,68.493412284252
"470",68.3362057806351,68.769551947635
"471",68.3877427999975,68.8195067701415
"472",68.3558368792135,68.9292675334178
"473",68.4077098983544,68.7913845636479
"474",67.9204391215246,68.7256636235568
"475",68.1384992748222,69.0057289360244
"476",68.3093330241209,68.5663740240344
"477",67.2778668332993,67.3287487084719
"478",67.4769384961858,67.0832698510605
"479",67.6581794627996,67.5796582609948
"480",67.3175104185464,66.2554684481715
"481",67.9229920747693,67.892846487251
"482",67.5500609711392,67.0179836149644
"483",67.8198310314803,67.9075357772231
"484",67.5451766419563,67.9918865343668
"485",68.2528041399038,67.3459356859449
"486",67.9603091560421,67.1031687262678
"487",67.9929875075934,67.435661858978
"488",68.157487218612,67.1902473096377
"489",67.9058535548197,67.3592878856151
"490",67.904405399863,67.4757847681295
"491",67.6245123174042,67.8655835930589
"492",67.4305706304794,67.6776434433638
"493",67.7486828743954,67.8187540294999
"494",67.6556492666717,67.6664199408963
"495",67.8166069108425,67.5221135826405
"496",68.006525228886,67.9751769896365
"497",67.6368853295734,67.0209492393099
"498",68.1921732961303,68.4358539280764
"499",68.1879890756329,67.6002989593293
"500",68.0536968631757,67.5298932964006
"501",67.6930306322339,67.3381672858569
"502",67.8708606762277,67.1124659289062
"503",67.7688974537165,67.7883200172804
"504",68.198043766953,68.1709894082061
"505",67.5308505826583,66.578036289018
"506",67.354804646228,65.4258785463118
"507",66.8671481244864,65.9355653617831
"508",67.6679291308538,67.2619920803153
"509",67.3991614349171,65.5211281746551
"510",67.4454129207632,66.2705902497124
"511",67.8287833508118,67.2474495975459
"512",67.7785232988659,66.9153569046822
"513",67.4717038368419,66.8774892248864
"514",67.5604394919365,66.4882454991652
"515",67.5473377037417,66.5197323410663
"516",67.0651863483521,66.3572106001877
"517",67.338204376219,66.2750362165826
"518",67.5526721401825,66.4230763291571
"519",67.5258146754196,66.0264876979321
"520",67.247281947457,66.4227493679346
"521",66.5002558895959,64.2929138771335
"522",67.60530520826,66.1241868219815
"523",67.4527537389425,64.9881698589807
"524",67.0439861294543,65.5310963956637
"525",66.9080614731313,64.5498872217256
"526",66.7166702166867,64.5541430889684
"527",70.1284875103564,71.9736170529801
"528",69.949831485823,72.7721551783279
"529",69.9065475065199,70.7484292746866
"530",69.8225837473298,71.303221323344
"531",69.7879575399766,72.1167212511108
"532",69.7760604652789,71.4548096210186
"533",69.2627924235381,71.5339064185262
"534",69.3113641050418,70.7647883108526
"535",68.7837936370281,69.8630148854415
"536",69.6990586824397,71.480480764827
"537",69.4566451736389,71.4021393771631
"538",69.7870476442521,70.9297047810604
"539",69.7825364788948,70.3222999601529
"540",69.4878069157003,70.4652354402204
"541",68.936538253731,69.6833071820316
"542",69.3626984849985,70.1649378492001
"543",70.1860892689258,71.3202095781971
"544",69.7404443759518,71.3288872596178
"545",69.5662934106977,70.1738080781948
"546",69.0421490529771,70.0907622145798
"547",69.2899202162973,69.9022922389205
"548",69.3824561637768,70.2451904317514
"549",69.218607266871,71.1343861998436
"550",69.2437904354131,70.6876578041542
"551",69.6322279743684,70.7483987053354
"552",69.4246328398568,69.8761349448212
"553",69.095611511679,68.8134758109295
"554",69.1382537060582,69.6251479630686
"555",68.8409861506139,69.4786287604686
"556",68.7788864115533,68.9433550359037
"557",68.7765399776809,69.7690731386399
"558",69.1819808708004,69.6790180308813
"559",69.0704633301593,69.431577028522
"560",68.6841352206451,68.7295959910691
"561",68.6783331797557,69.3819872157255
"562",68.9515528112085,69.0999546732937
"563",68.7482834873497,70.1164838563449
"564",69.1616329428066,70.0780909654166
"565",69.3781988596214,70.1545340443465
"566",68.7751175327616,69.2028377015227
"567",69.2616033808439,69.6751261783904
"568",68.657656540461,69.2912573958239
"569",68.7147337542102,69.0186332446449
"570",68.6250260139751,68.8139651024439
"571",68.6699768113932,68.9876020688021
"572",69.0828653548348,69.235362392224
"573",68.6846423931242,69.6774586970323
"574",69.0374708399367,68.8253837755381
"575",68.9260423278796,69.1687496735615
"576",68.8698198075236,69.2778981847148
"577",68.9692580719331,69.3301816957941
"578",69.2599962592717,69.8693563872468
"579",69.2327224579728,69.1314462392097
"580",69.0996260102719,69.1157843412732
"581",69.087153971033,69.7778289926149
"582",68.7060281365506,69.0012908303703
"583",69.199477214852,69.3967572297535
"584",68.8765120443623,69.8507572326721
"585",68.363227709581,68.4081506978379
"586",68.7950725504743,69.4842020954869
"587",68.4799771260744,68.360416661458
"588",67.8976704296835,67.5102405135131
"589",68.3944811144457,67.388298071164
"590",68.6502933863078,68.6457834017146
"591",68.8409117841112,68.8335993811005
"592",68.5883960215398,68.6803433408129
"593",68.5899223273378,68.9283724070738
"594",68.5953675725086,68.6699680826307
"595",68.7379929057446,68.1494404003763
"596",68.5094779566602,67.7450357026098
"597",68.3812707880768,67.9303244900269
"598",68.2048397402773,68.226353906667
"599",68.3112015905393,69.1338963007334
"600",68.6700821857383,68.559707985998
"601",68.3830946227487,68.3748198532529
"602",68.9193910514553,69.1681714466153
"603",69.1239210823067,69.4010272064489
"604",68.8097636686558,68.7384924238543
"605",68.7907880456597,68.8174968367814
"606",68.7532082141465,68.3804478150293
"607",68.9147263746181,68.5072827095739
"608",68.4554646489152,67.7993884330145
"609",68.4936850215389,69.0875173331365
"610",68.6255544421879,69.6166844380447
"611",68.4133749059484,68.2221944725024
"612",68.8468793958229,69.0190692756386
"613",68.6582940157152,68.5608671123598
"614",68.4095090527943,67.8682980810097
"615",68.6623390094647,69.3295155120296
"616",68.4788549555615,68.2751271540296
"617",68.5888914276412,68.6098548577337
"618",68.452262346752,68.7346419227498
"619",68.3718205291659,68.095236803563
"620",68.675607685708,68.8498730620671
"621",68.8755032075392,69.3969103891924
"622",68.1117081137934,68.0216802944657
"623",68.6448128922332,68.4912470311289
"624",68.7810943330018,68.2601459907263
"625",68.4773987557673,68.356067232273
"626",69.521598641009,69.3152274450395
"627",69.0319324137246,68.5835757062817
"628",68.29343789261,68.1826715772922
"629",68.5396195387176,69.5097057147307
"630",69.0778201347309,69.0643133237082
"631",68.7520179511493,68.3529594079266
"632",68.3795734750717,68.0497879012237
"633",68.4474800393779,68.1067952294743
"634",68.4843133954988,68.1063685138704
"635",68.6667241150087,68.3088915778269
"636",68.3518053949868,68.1018124567597
"637",68.458174423895,67.6049983753689
"638",68.6595072631399,68.4749841875963
"639",68.265656191565,67.6713167557078
"640",68.3834663025353,67.2094417365743
"641",67.8815263144079,67.7950474818046
"642",68.1252834312383,67.2669154753075
"643",68.8578433163764,68.0705639432556
"644",68.6490172509742,68.0961760140429
"645",68.1817058018851,67.5458464126197
"646",68.6754333289761,68.3741236293592
"647",68.4429979426387,67.1858094076762
"648",68.3289329598927,67.315962755677
"649",68.2377651433569,67.5974119822269
"650",68.496958817958,67.9200965749537
"651",68.6321509479635,67.4771828322393
"652",68.0020107058143,67.0539289463364
"653",68.2509693368207,68.0223723279809
"654",67.9187678263815,67.4551494907762
"655",68.4737682135883,67.6047528751921
"656",68.8555882857521,68.0577761484992
"657",68.4766649499831,67.8251024985575
"658",68.7497781349086,67.6468625182253
"659",68.4279851180287,67.7810815318263
"660",68.0669211394094,67.0230780309423
"661",68.4663383290464,67.8620215266556
"662",68.394002839399,67.220501772045
"663",68.2646125956424,67.061136479773
"664",68.4596090092754,67.9761214734779
"665",68.2391299405402,67.9038765634226
"666",68.8374531577633,67.6436865838156
"667",67.837844495852,66.9737227192901
"668",68.2393759647251,67.2363603103629
"669",68.2484667167515,67.2218486027401
"670",68.2870870661745,67.4600846348936
"671",68.0554971745976,66.5684901897548
"672",68.3797091741183,67.1191983694048
"673",67.7133730259372,65.3290795374263
"674",67.9728499912592,66.0414519093191
"675",67.7897917854091,66.0409521569077
"676",67.9496170092977,65.8552593964558
"677",68.2147877106964,67.1411367929312
"678",67.8323625870185,66.582946821907
"679",67.6551748433203,65.5999926605825
"680",67.971911091417,67.0703580837677
"681",68.3580862338926,66.7572094124005
"682",67.6666005026417,65.3543687349994
"683",67.7533587859459,66.1043766470111
"684",68.0647481463152,66.3576391655408
"685",67.5790493464052,65.8188761124858
"686",67.3086776422298,65.1268208627081
"687",67.5247579059403,65.0888484130132
"688",67.3906838046764,65.2437299020511
"689",67.6092435914621,65.4865423782794
"690",67.4579551585519,65.1563769249678
"691",67.5952925182909,64.9079915985476
"692",67.4145581220922,64.4667140289183
"693",66.8864256177015,63.6420381589725
"694",70.3600966389057,71.5441789772722
"695",70.0449764108635,71.5479366676242
"696",70.3065493857799,71.0793017051265
"697",69.5640277056502,70.3868928196654
"698",69.9216341341577,71.6518286754895
"699",70.015592098937,71.2776024234735
"700",70.4726878153721,71.6103205624381
"701",70.1398741113436,71.4274658893291
"702",70.103495731979,71.2568467779545
"703",70.2769129577628,71.1464287564009
"704",70.0715567994258,71.0465414077628
"705",70.0749758812972,70.4015784502206
"706",69.1268041119365,69.7793529692464
"707",70.4809394971894,71.6813825143433
"708",69.4749143252423,69.7019072265962
"709",69.2118623600409,69.8658758229768
"710",69.9420250164737,70.3950065872315
"711",69.800400562754,71.2902201120378
"712",70.1382988813129,70.9536641521104
"713",69.5194071095259,70.2793044716469
"714",70.2185941599294,70.8297973760805
"715",69.724121989844,70.2805937980581
"716",69.7625503030101,70.4859568376541
"717",69.8488446564589,70.5384985293232
"718",69.5485548908478,68.7884617970719
"719",69.4425035520469,69.3090475160296
"720",69.3223521302335,69.1649467281253
"721",68.9521460339253,68.6015208986317
"722",68.8781463875877,68.8010859752969
"723",69.6384354786079,70.2108850024892
"724",69.1748510724362,68.7193762736918
"725",69.2938332893742,69.7630186596182
"726",69.5138112234892,69.650364416931
"727",69.0861767152793,68.8466292874595
"728",69.1307137821246,68.8117600791282
"729",69.3479968794223,69.8630518271806
"730",69.3189356021115,69.2528604658503
"731",69.6091193966413,70.2118636027072
"732",69.9818909757857,70.3195498737021
"733",69.4525332944985,69.2241877662062
"734",69.6652608416933,69.6075744429983
"735",69.0390199732257,68.9258525677634
"736",69.5454858528154,70.3209240038203
"737",69.5625523620145,69.2460116241457
"738",69.4919286278105,70.2877325435404
"739",69.4774373502836,69.7474098917783
"740",69.6720425889943,70.3428132122824
"741",69.4551301437892,69.343243149319
"742",68.8374503619294,69.1470380934628
"743",69.3033597037667,69.525021557226
